lon_min,lat_min,lon_max,lat_max,value,geometry,_merge
34.75,-12.75,35.0,-12.5,12.458357314931732,,left_only
40.25,-12.75,40.5,-12.5,14.271638433874273,,left_only
40.5,-12.75,40.75,-12.5,13.895071429382256,,left_only
15.75,-12.5,16.0,-12.25,51.03004615989335,,left_only
16.0,-12.5,16.25,-12.25,28.22164234145964,,left_only
16.25,-12.5,16.5,-12.25,38.49005242882527,,left_only
16.5,-12.5,16.75,-12.25,29.631483852353654,,left_only
16.75,-12.5,17.0,-12.25,95.04676774590598,,left_only
17.0,-12.5,17.25,-12.25,54.51345845875812,,left_only
17.25,-12.5,17.5,-12.25,22.11509435948153,,left_only
25.5,-12.5,25.75,-12.25,12.399958263104963,,left_only
25.75,-12.5,26.0,-12.25,29.093366826188685,,left_only
26.0,-12.5,26.25,-12.25,15.60135335964867,,left_only
26.25,-12.5,26.5,-12.25,81.43007827959786,,left_only
26.5,-12.5,26.75,-12.25,17.89335291389034,,left_only
27.5,-12.5,27.75,-12.25,35.23967555022591,,left_only
27.75,-12.5,28.0,-12.25,156.4667898169837,,left_only
28.0,-12.5,28.25,-12.25,50.03995465521439,,left_only
28.25,-12.5,28.5,-12.25,44.32187275340391,,left_only
29.5,-12.5,29.75,-12.25,10.516686805266772,,left_only
32.75,-12.5,33.0,-12.25,29.846471292532897,,left_only
33.0,-12.5,33.25,-12.25,79.58992026199098,,left_only
33.25,-12.5,33.5,-12.25,94.01673635733256,,left_only
33.5,-12.5,33.75,-12.25,84.14010502945484,,left_only
33.75,-12.5,34.0,-12.25,44.44004156509072,,left_only
34.0,-12.5,34.25,-12.25,31.746732106138552,,left_only
40.0,-12.5,40.25,-12.25,14.215002211499154,,left_only
44.25,-12.5,44.5,-12.25,23.18174247641707,,left_only
44.5,-12.5,44.75,-12.25,10.818386170354302,,left_only
15.75,-12.25,16.0,-12.0,44.51001713266646,,left_only
16.0,-12.25,16.25,-12.0,28.53166033314767,,left_only
16.25,-12.25,16.5,-12.0,32.9966725493598,,left_only
16.5,-12.25,16.75,-12.0,27.209996264218944,,left_only
16.75,-12.25,17.0,-12.0,50.35672665231437,,left_only
17.0,-12.25,17.25,-12.0,38.83156732614373,,left_only
17.25,-12.25,17.5,-12.0,45.48342707018469,,left_only
17.5,-12.25,17.75,-12.0,18.491745696785188,,left_only
19.75,-12.25,20.0,-12.0,12.370011207343168,,left_only
22.75,-12.25,23.0,-12.0,10.47500933945264,,left_only
25.5,-12.25,25.75,-12.0,10.783334063180746,,left_only
25.75,-12.25,26.0,-12.0,14.75836341205934,,left_only
26.0,-12.25,26.25,-12.0,11.2313421523055,,left_only
26.25,-12.25,26.5,-12.0,96.2018315319218,,left_only
26.5,-12.25,26.75,-12.0,17.76004190869935,,left_only
27.25,-12.25,27.5,-12.0,21.213254153367416,,left_only
27.5,-12.25,27.75,-12.0,29.780006612540543,,left_only
27.75,-12.25,28.0,-12.0,73.16367542990315,,left_only
29.5,-12.25,29.75,-12.0,12.621684937376244,,left_only
31.25,-12.25,31.5,-12.0,12.978386342158617,,left_only
32.75,-12.25,33.0,-12.0,25.901557665039377,,left_only
33.0,-12.25,33.25,-12.0,72.9565301620944,,left_only
33.25,-12.25,33.5,-12.0,98.22673262155148,,left_only
33.5,-12.25,33.75,-12.0,71.761804738151,,left_only
33.75,-12.25,34.0,-12.0,27.141684421963305,,left_only
34.0,-12.25,34.25,-12.0,24.431737709810136,,left_only
40.0,-12.25,40.25,-12.0,14.5833201508824,,left_only
40.25,-12.25,40.5,-12.0,13.150017819883717,,left_only
44.25,-12.25,44.5,-12.0,21.07170885438757,,left_only
15.75,-12.0,16.0,-11.75,28.246682554072777,,left_only
16.0,-12.0,16.25,-11.75,37.58499864752241,,left_only
16.25,-12.0,16.5,-11.75,34.24836105071279,,left_only
16.5,-12.0,16.75,-11.75,25.631667289296843,,left_only
16.75,-12.0,17.0,-11.75,25.628339838656643,,left_only
17.0,-12.0,17.25,-11.75,25.149918715752165,,left_only
17.25,-12.0,17.5,-11.75,33.1100588695615,,left_only
17.5,-12.0,17.75,-11.75,18.13669324600301,,left_only
19.75,-12.0,20.0,-11.75,82.66030701741283,,left_only
20.0,-12.0,20.25,-11.75,26.265112179365246,,left_only
22.75,-12.0,23.0,-11.75,19.76005668001926,,left_only
24.25,-12.0,24.5,-11.75,17.606726180815258,,left_only
26.25,-12.0,26.5,-11.75,29.62014556371969,,left_only
27.0,-12.0,27.25,-11.75,21.954077898829723,,left_only
27.25,-12.0,27.5,-11.75,232.1252139483892,,left_only
27.5,-12.0,27.75,-11.75,127.95344952878486,,left_only
27.75,-12.0,28.0,-11.75,11.778342887220449,,left_only
28.5,-12.0,28.75,-11.75,13.251688501352987,,left_only
29.5,-12.0,29.75,-11.75,16.140035467963116,,left_only
31.25,-12.0,31.5,-11.75,41.42677607648966,,left_only
31.5,-12.0,31.75,-11.75,17.333409250300974,,left_only
32.75,-12.0,33.0,-11.75,16.449939584199683,,left_only
33.0,-12.0,33.25,-11.75,41.11486660857861,,left_only
33.25,-12.0,33.5,-11.75,97.10499813210949,,left_only
33.5,-12.0,33.75,-11.75,86.34349070635312,,left_only
33.75,-12.0,34.0,-11.75,34.66495656701875,,left_only
34.0,-12.0,34.25,-11.75,46.97340993751823,,left_only
34.25,-12.0,34.5,-11.75,17.59341637825446,,left_only
39.5,-12.0,39.75,-11.75,33.168348341044634,,left_only
39.75,-12.0,40.0,-11.75,31.48001528673285,,left_only
40.0,-12.0,40.25,-11.75,14.516686805266772,,left_only
40.25,-12.0,40.5,-11.75,11.82336257499469,,left_only
43.0,-12.0,43.25,-11.75,22.33997981876973,,left_only
43.25,-12.0,43.5,-11.75,32.72671261212554,,left_only
15.75,-11.75,16.0,-11.5,17.606612305363797,,left_only
16.0,-11.75,16.25,-11.5,35.678335931071274,,left_only
16.25,-11.75,16.5,-11.5,31.22330606677974,,left_only
16.5,-11.75,16.75,-11.5,32.95166763290547,,left_only
16.75,-11.75,17.0,-11.5,34.208347310218755,,left_only
17.0,-11.75,17.25,-11.5,23.35003173218206,,left_only
17.25,-11.75,17.5,-11.5,15.301684593767618,,left_only
19.75,-11.75,20.0,-11.5,63.01185476171588,,left_only
20.0,-11.75,20.25,-11.5,24.35001696086215,,left_only
24.25,-11.75,24.5,-11.5,18.02504021261313,,left_only
27.0,-11.75,27.25,-11.5,20.160717169768645,,left_only
27.25,-11.75,27.5,-11.5,407.8172475083318,,left_only
27.5,-11.75,27.75,-11.5,235.5874552058949,,left_only
27.75,-11.75,28.0,-11.5,10.148354094563617,,left_only
29.25,-11.75,29.5,-11.5,13.34994739937042,,left_only
29.5,-11.75,29.75,-11.5,29.96341281427772,,left_only
29.75,-11.75,30.0,-11.5,11.035037335853644,,left_only
31.25,-11.75,31.5,-11.5,24.93664979106484,,left_only
31.5,-11.75,31.75,-11.5,11.368317939383246,,left_only
32.75,-11.75,33.0,-11.5,12.029947055761795,,left_only
33.0,-11.75,33.25,-11.5,21.279773623531582,,left_only
33.25,-11.75,33.5,-11.5,92.21997861613954,,left_only
33.5,-11.75,33.75,-11.5,95.9101588327146,,left_only
33.75,-11.75,34.0,-11.5,81.19498271748614,,left_only
34.0,-11.75,34.25,-11.5,98.7436471777212,,left_only
34.25,-11.75,34.5,-11.5,26.22340517091129,,left_only
34.75,-11.75,35.0,-11.5,12.47833679009284,,left_only
35.0,-11.75,35.25,-11.5,14.46835443817224,,left_only
39.25,-11.75,39.5,-11.5,17.48156513660149,,left_only
39.5,-11.75,39.75,-11.5,54.01340890669235,,left_only
39.75,-11.75,40.0,-11.5,37.02337648729304,,left_only
40.0,-11.75,40.25,-11.5,15.990017648079402,,left_only
40.25,-11.75,40.5,-11.5,18.17673652913686,,left_only
43.0,-11.75,43.25,-11.5,29.23162469338024,,left_only
43.25,-11.75,43.5,-11.5,44.665125232642026,,left_only
15.75,-11.5,16.0,-11.25,11.23661586934054,,left_only
16.0,-11.5,16.25,-11.25,27.5816564255623,,left_only
16.25,-11.5,16.5,-11.25,27.749975223967112,,left_only
16.5,-11.5,16.75,-11.25,30.05498726837493,,left_only
16.75,-11.5,17.0,-11.25,28.88001356868972,,left_only
17.0,-11.5,17.25,-11.25,17.93667933370466,,left_only
17.25,-11.5,17.5,-11.25,10.091688329548674,,left_only
19.75,-11.5,20.0,-11.25,12.324961976929105,,left_only
20.0,-11.5,20.25,-11.25,11.93002443242426,,left_only
27.0,-11.5,27.25,-11.25,15.608740030213312,,left_only
27.25,-11.5,27.5,-11.25,178.9302645455357,,left_only
27.5,-11.5,27.75,-11.25,113.87559365598317,,left_only
27.75,-11.5,28.0,-11.25,12.613366310775746,,left_only
28.75,-11.5,29.0,-11.25,69.74505790460637,,left_only
29.0,-11.5,29.25,-11.25,18.58998982348271,,left_only
29.25,-11.5,29.5,-11.25,22.71328893411328,,left_only
29.5,-11.5,29.75,-11.25,40.75173805341876,,left_only
29.75,-11.5,30.0,-11.25,16.508368178666274,,left_only
32.75,-11.5,33.0,-11.25,11.401607217105152,,left_only
33.0,-11.5,33.25,-11.25,25.52991227501593,,left_only
33.25,-11.5,33.5,-11.25,73.63987204044588,,left_only
33.5,-11.5,33.75,-11.25,99.80331353834184,,left_only
33.75,-11.5,34.0,-11.25,116.0299618270817,,left_only
34.0,-11.5,34.25,-11.25,100.63025656241166,,left_only
34.25,-11.5,34.5,-11.25,16.27829333515467,,left_only
34.5,-11.5,34.75,-11.25,13.029961827081706,,left_only
34.75,-11.5,35.0,-11.25,58.43003396563813,,left_only
35.0,-11.5,35.25,-11.25,40.14680424469498,,left_only
36.75,-11.5,37.0,-11.25,11.014973527880898,,left_only
37.0,-11.5,37.25,-11.25,17.05666576501494,,left_only
37.25,-11.5,37.5,-11.25,27.861742132808445,,left_only
37.5,-11.5,37.75,-11.25,10.556715317080716,,left_only
39.25,-11.5,39.5,-11.25,21.956559704734214,,left_only
39.5,-11.5,39.75,-11.25,43.076700030347865,,left_only
39.75,-11.5,40.0,-11.25,24.128374619402507,,left_only
40.0,-11.5,40.25,-11.25,12.221642341459642,,left_only
40.25,-11.5,40.5,-11.25,27.378414166755302,,left_only
43.0,-11.5,43.25,-11.25,12.493280775333917,,left_only
43.25,-11.5,43.5,-11.25,26.87344300022096,,left_only
16.0,-11.25,16.25,-11.0,19.949989136265454,,left_only
16.25,-11.25,16.5,-11.0,16.253337455353176,,left_only
16.5,-11.25,16.75,-11.0,12.731659474126104,,left_only
16.75,-11.25,17.0,-11.0,10.353344411502349,,left_only
26.5,-11.25,26.75,-11.0,55.84330203130389,,left_only
26.75,-11.25,27.0,-11.0,76.80338739494141,,left_only
27.0,-11.25,27.25,-11.0,19.806640988982053,,left_only
27.25,-11.25,27.5,-11.0,13.368317939383246,,left_only
27.5,-11.25,27.75,-11.0,11.185025613097537,,left_only
28.75,-11.25,29.0,-11.0,78.02178232346466,,left_only
29.0,-11.25,29.25,-11.0,17.94666168562526,,left_only
29.25,-11.25,29.5,-11.0,19.079943148176422,,left_only
29.5,-11.25,29.75,-11.0,35.378399395435395,,left_only
29.75,-11.25,30.0,-11.0,22.4133523984774,,left_only
30.0,-11.25,30.25,-11.0,18.671695801110783,,left_only
30.25,-11.25,30.5,-11.0,12.523341706547171,,left_only
32.0,-11.25,32.25,-11.0,10.196701232978056,,left_only
33.0,-11.25,33.25,-11.0,24.738230042594864,,left_only
33.25,-11.25,33.5,-11.0,35.63819354380587,,left_only
33.5,-11.25,33.75,-11.0,90.01662248188109,,left_only
33.75,-11.25,34.0,-11.0,104.62508194950816,,left_only
34.0,-11.25,34.25,-11.0,61.07520497065104,,left_only
34.5,-11.25,34.75,-11.0,40.94817151664199,,left_only
34.75,-11.25,35.0,-11.0,138.09028189777132,,left_only
35.0,-11.25,35.25,-11.0,78.4634771376634,,left_only
35.25,-11.25,35.5,-11.0,18.29338073848703,,left_only
37.0,-11.25,37.25,-11.0,23.206584480767106,,left_only
37.25,-11.25,37.5,-11.0,47.333409250300974,,left_only
37.5,-11.25,37.75,-11.0,25.71505176356493,,left_only
38.0,-11.25,38.25,-11.0,14.394967087144664,,left_only
38.25,-11.25,38.5,-11.0,26.78169988050047,,left_only
38.5,-11.25,38.75,-11.0,21.88669801260994,,left_only
38.75,-11.25,39.0,-11.0,17.83493909074366,,left_only
39.0,-11.25,39.25,-11.0,36.513205460323206,,left_only
39.25,-11.25,39.5,-11.0,75.44834971547914,,left_only
39.5,-11.25,39.75,-11.0,46.34339160222157,,left_only
39.75,-11.25,40.0,-11.0,18.34337683090166,,left_only
40.25,-11.25,40.5,-11.0,18.61501526477593,,left_only
16.0,-11.0,16.25,-10.75,11.93501560838456,,left_only
22.0,-11.0,22.25,-10.75,16.553303533628878,,left_only
22.25,-11.0,22.5,-10.75,25.57679389637337,,left_only
25.25,-11.0,25.5,-10.75,117.33011563740844,,left_only
25.5,-11.0,25.75,-10.75,99.90676611569052,,left_only
25.75,-11.0,26.0,-10.75,20.571703616281525,,left_only
26.0,-11.0,26.25,-10.75,17.583250589390673,,left_only
26.25,-11.0,26.5,-10.75,39.9781333437237,,left_only
26.5,-11.0,26.75,-10.75,67.09656563005751,,left_only
26.75,-11.0,27.0,-10.75,72.27002949872599,,left_only
27.0,-11.0,27.25,-10.75,23.23671497347209,,left_only
28.75,-11.0,29.0,-10.75,33.308309952408194,,left_only
29.0,-11.0,29.25,-10.75,14.368332710703156,,left_only
29.25,-11.0,29.5,-10.75,14.399943491785052,,left_only
29.5,-11.0,29.75,-10.75,32.25168850135299,,left_only
29.75,-11.0,30.0,-10.75,25.620021212056145,,left_only
30.0,-11.0,30.25,-10.75,20.091688329548678,,left_only
30.25,-11.0,30.5,-10.75,14.618357486736045,,left_only
31.75,-11.0,32.0,-10.75,12.4200072997578,,left_only
32.0,-11.0,32.25,-10.75,14.35169545750216,,left_only
33.25,-11.0,33.5,-10.75,17.211476552595855,,left_only
33.5,-11.0,33.75,-10.75,58.38327669594423,,left_only
33.75,-11.0,34.0,-10.75,59.27327261655455,,left_only
34.0,-11.0,34.25,-10.75,46.83011658040664,,left_only
34.5,-11.0,34.75,-10.75,36.141302776757016,,left_only
34.75,-11.0,35.0,-10.75,127.36504527891486,,left_only
35.0,-11.0,35.25,-10.75,79.98353141242228,,left_only
35.25,-11.0,35.5,-10.75,43.453395681611255,,left_only
35.5,-11.0,35.75,-10.75,59.72018635761651,,left_only
35.75,-11.0,36.0,-10.75,28.90667748777105,,left_only
36.0,-11.0,36.25,-10.75,11.150017819883717,,left_only
37.0,-11.0,37.25,-10.75,21.25824429850184,,left_only
37.25,-11.0,37.5,-10.75,31.259977585313663,,left_only
37.5,-11.0,37.75,-10.75,23.126710894082407,,left_only
37.75,-11.0,38.0,-10.75,14.64331336653754,,left_only
38.0,-11.0,38.25,-10.75,17.866619433317283,,left_only
38.25,-11.0,38.5,-10.75,32.83168120159519,,left_only
38.5,-11.0,38.75,-10.75,66.66831356029877,,left_only
38.75,-11.0,39.0,-10.75,77.51341843990622,,left_only
39.0,-11.0,39.25,-10.75,79.61820359243268,,left_only
39.25,-11.0,39.5,-10.75,136.27677302792586,,left_only
39.5,-11.0,39.75,-10.75,100.31681631105972,,left_only
39.75,-11.0,40.0,-10.75,50.82174316363432,,left_only
40.0,-11.0,40.25,-10.75,11.224984563419753,,left_only
40.25,-11.0,40.5,-10.75,19.56503394368121,,left_only
16.0,-10.75,16.25,-10.5,15.286725837206632,,left_only
22.0,-10.75,22.25,-10.5,15.541627913748355,,left_only
22.25,-10.75,22.5,-10.5,27.308423827859656,,left_only
25.0,-10.75,25.25,-10.5,11.756164147229583,,left_only
25.25,-10.75,25.5,-10.5,111.3133411472204,,left_only
25.5,-10.75,25.75,-10.5,89.83530166952221,,left_only
25.75,-10.75,26.0,-10.5,18.16155002167295,,left_only
26.0,-10.75,26.25,-10.5,38.0565814322033,,left_only
26.25,-10.75,26.5,-10.5,61.433500539261786,,left_only
26.5,-10.75,26.75,-10.5,25.051630275094908,,left_only
26.75,-10.75,27.0,-10.5,23.325046309740745,,left_only
27.0,-10.75,27.25,-10.5,12.624997616696533,,left_only
28.5,-10.75,28.75,-10.5,28.54175656051973,,left_only
28.75,-10.75,29.0,-10.5,15.9966725493598,,left_only
29.0,-10.75,29.25,-10.5,13.36001408410266,,left_only
29.25,-10.75,29.5,-10.5,10.218314890819444,,left_only
29.5,-10.75,29.75,-10.5,20.374972840663645,,left_only
29.75,-10.75,30.0,-10.5,20.93501560838456,,left_only
30.0,-10.75,30.25,-10.5,14.571674073641702,,left_only
31.0,-10.75,31.25,-10.5,12.680014427711283,,left_only
31.25,-10.75,31.5,-10.5,10.316672892968429,,left_only
31.5,-10.75,31.75,-10.5,11.06831184225564,,left_only
31.75,-10.75,32.0,-10.5,17.52500543186727,,left_only
32.0,-10.75,32.25,-10.5,43.040058054453766,,left_only
33.25,-10.75,33.5,-10.5,26.728361566125727,,left_only
33.5,-10.75,33.75,-10.5,33.253337455353176,,left_only
33.75,-10.75,34.0,-10.5,21.959956716866145,,left_only
34.0,-10.75,34.25,-10.5,48.59173788161445,,left_only
34.25,-10.75,34.5,-10.5,19.13495995919118,,left_only
34.5,-10.75,34.75,-10.5,29.78834001046096,,left_only
34.75,-10.75,35.0,-10.5,57.13664893204327,,left_only
35.0,-10.75,35.25,-10.5,40.45822866816036,,left_only
35.25,-10.75,35.5,-10.5,50.4131541902143,,left_only
35.5,-10.75,35.75,-10.5,100.0301452640249,,left_only
35.75,-10.75,36.0,-10.5,57.858414682168245,,left_only
36.0,-10.75,36.25,-10.5,31.930053975064084,,left_only
38.0,-10.75,38.25,-10.5,10.339950276129912,,left_only
38.25,-10.75,38.5,-10.5,18.454831656028432,,left_only
38.5,-10.75,38.75,-10.5,72.87159583795767,,left_only
38.75,-10.75,39.0,-10.5,101.88843129942175,,left_only
39.0,-10.75,39.25,-10.5,75.51647382568376,,left_only
39.25,-10.75,39.5,-10.5,114.17002254257682,,left_only
39.5,-10.75,39.75,-10.5,91.26680115221734,,left_only
39.75,-10.75,40.0,-10.5,60.43514949326197,,left_only
40.0,-10.75,40.25,-10.5,36.858330349356606,,left_only
40.25,-10.75,40.5,-10.5,21.443383787050838,,left_only
23.25,-10.5,23.5,-10.25,19.043355962454143,,left_only
23.5,-10.5,23.75,-10.25,10.511695629306471,,left_only
25.25,-10.5,25.5,-10.25,27.91167913994343,,left_only
25.5,-10.5,25.75,-10.25,19.416635535157862,,left_only
26.0,-10.5,26.25,-10.25,19.131588194591245,,left_only
26.25,-10.5,26.5,-10.25,26.358306044822825,,left_only
28.5,-10.5,28.75,-10.25,51.96174908895762,,left_only
28.75,-10.5,29.0,-10.25,16.616693761415945,,left_only
29.75,-10.5,30.0,-10.25,23.67335952643089,,left_only
30.0,-10.5,30.25,-10.25,17.043355962454143,,left_only
30.75,-10.5,31.0,-10.25,13.331646420849324,,left_only
31.0,-10.5,31.25,-10.25,48.84337159279562,,left_only
31.25,-10.5,31.5,-10.25,42.42502801835792,,left_only
31.5,-10.5,31.75,-10.25,14.626676113336543,,left_only
31.75,-10.5,32.0,-10.25,14.64654171304619,,left_only
32.0,-10.5,32.25,-10.25,32.120125554293736,,left_only
32.25,-10.5,32.5,-10.25,13.05666576501494,,left_only
32.5,-10.5,32.75,-10.25,13.584998647522411,,left_only
32.75,-10.5,33.0,-10.25,11.520014255906972,,left_only
33.25,-10.5,33.5,-10.25,44.36002885542257,,left_only
33.5,-10.5,33.75,-10.25,43.36678286083452,,left_only
33.75,-10.5,34.0,-10.25,16.48322886192159,,left_only
34.0,-10.5,34.25,-10.25,43.90673227794287,,left_only
34.25,-10.5,34.5,-10.25,19.95498031222576,,left_only
34.5,-10.5,34.75,-10.25,25.660034952550177,,left_only
34.75,-10.5,35.0,-10.25,16.45667881829172,,left_only
35.0,-10.5,35.25,-10.25,11.93491650425301,,left_only
35.25,-10.5,35.5,-10.25,20.56813364341849,,left_only
35.5,-10.5,35.75,-10.25,46.63159343269729,,left_only
35.75,-10.5,36.0,-10.25,35.010037142092415,,left_only
36.0,-10.5,36.25,-10.25,34.11506481684171,,left_only
38.25,-10.5,38.5,-10.25,14.878181177746342,,left_only
38.5,-10.5,38.75,-10.25,66.53166033314767,,left_only
38.75,-10.5,39.0,-10.25,81.25508551348491,,left_only
39.0,-10.5,39.25,-10.25,48.86826838731747,,left_only
39.25,-10.5,39.5,-10.25,69.48837393218525,,left_only
39.5,-10.5,39.75,-10.25,51.68331233571166,,left_only
39.75,-10.5,40.0,-10.25,46.77834288722045,,left_only
40.0,-10.5,40.25,-10.25,74.80685396856506,,left_only
40.25,-10.5,40.5,-10.25,29.445062283690845,,left_only
28.5,-10.25,28.75,-10.0,43.77010859343159,,left_only
28.75,-10.25,29.0,-10.0,15.090024604228574,,left_only
29.0,-10.25,29.25,-10.0,14.94002155566477,,left_only
29.25,-10.25,29.5,-10.0,11.790003735781056,,left_only
29.75,-10.25,30.0,-10.0,17.52665438586746,,left_only
30.0,-10.25,30.25,-10.0,15.563355447041204,,left_only
30.25,-10.25,30.5,-10.0,11.626676113336543,,left_only
30.75,-10.25,31.0,-10.0,18.96155088069452,,left_only
31.0,-10.25,31.25,-10.0,62.93168815774436,,left_only
31.25,-10.25,31.5,-10.0,55.15509332865565,,left_only
31.5,-10.25,31.75,-10.0,18.153345270523918,,left_only
31.75,-10.25,32.0,-10.0,13.893338142570428,,left_only
32.0,-10.25,32.25,-10.0,14.736665421406316,,left_only
32.25,-10.25,32.5,-10.0,19.161663897124413,,left_only
32.5,-10.25,32.75,-10.0,24.925048027783877,,left_only
32.75,-10.25,33.0,-10.0,14.256679677313286,,left_only
33.25,-10.25,33.5,-10.0,49.739992872046514,,left_only
33.5,-10.25,33.75,-10.0,43.46842399966397,,left_only
33.75,-10.25,34.0,-10.0,39.80009996315312,,left_only
34.0,-10.25,34.25,-10.0,30.853393963568124,,left_only
34.25,-10.25,34.5,-10.0,15.149918715752165,,left_only
34.5,-10.25,34.75,-10.0,33.95509418767722,,left_only
34.75,-10.25,35.0,-10.0,11.151681545203814,,left_only
35.75,-10.25,36.0,-10.0,10.679999656391374,,left_only
36.0,-10.25,36.25,-10.0,13.798391923873282,,left_only
37.75,-10.25,38.0,-10.0,16.451717184971244,,left_only
38.25,-10.25,38.5,-10.0,15.129954011910968,,left_only
38.5,-10.25,38.75,-10.0,43.40823257574573,,left_only
38.75,-10.25,39.0,-10.0,60.84174788632743,,left_only
39.0,-10.25,39.25,-10.0,27.389946368544543,,left_only
39.25,-10.25,39.5,-10.0,42.44503274105102,,left_only
39.5,-10.25,39.75,-10.0,42.89666559321063,,left_only
39.75,-10.25,40.0,-10.0,33.76669680997975,,left_only
40.0,-10.25,40.25,-10.0,43.16511569942816,,left_only
40.25,-10.25,40.5,-10.0,15.413322855837578,,left_only
16.25,-10.0,16.5,-9.75,25.37002597866308,,left_only
20.25,-10.0,20.5,-9.75,60.85532975375088,,left_only
22.75,-10.0,23.0,-9.75,15.373338657983368,,left_only
23.0,-10.0,23.25,-9.75,13.555051591760616,,left_only
28.5,-10.0,28.75,-9.75,33.71170954160482,,left_only
28.75,-10.0,29.0,-9.75,16.53498778378787,,left_only
29.0,-10.0,29.25,-9.75,30.36169258074267,,left_only
29.25,-10.0,29.5,-9.75,20.29171701316693,,left_only
30.5,-10.0,30.75,-9.75,12.17663742500531,,left_only
30.75,-10.0,31.0,-9.75,17.481649469413128,,left_only
31.0,-10.0,31.25,-9.75,35.361648266782936,,left_only
31.25,-10.0,31.5,-9.75,31.468409228344058,,left_only
31.5,-10.0,31.75,-9.75,16.833344926915288,,left_only
31.75,-10.0,32.0,-9.75,18.156672721164117,,left_only
32.0,-10.0,32.25,-9.75,10.213323714859143,,left_only
32.25,-10.0,32.5,-9.75,14.063305894975429,,left_only
32.5,-10.0,32.75,-9.75,21.39670037395649,,left_only
32.75,-10.0,33.0,-9.75,15.039929407682394,,left_only
33.0,-10.0,33.25,-9.75,28.383236677092327,,left_only
33.25,-10.0,33.5,-9.75,81.78015003063183,,left_only
33.5,-10.0,33.75,-9.75,52.57326823747008,,left_only
33.75,-10.0,34.0,-9.75,74.69510183104364,,left_only
34.0,-10.0,34.25,-9.75,22.49495927197393,,left_only
34.25,-10.0,34.5,-9.75,26.676602644259447,,left_only
34.5,-10.0,34.75,-9.75,52.94511183575662,,left_only
34.75,-10.0,35.0,-9.75,21.20501985957856,,left_only
35.0,-10.0,35.25,-9.75,13.426662201038198,,left_only
35.25,-10.0,35.5,-9.75,16.4116886731573,,left_only
